year,ownershg,value,rent,ftotinc,nfams,ncouples,nmothers,nfathers,momloc,stepmom,momrule,poploc,steppop,poprule,sploc,sprule,famsize,nchild,nchlt5,famunit,eldch,yngch,nsibs,age,sex,school,educrec,schltype,occscore,sei,inctot,incwage,incbus,incfarm,incss,incwelfr,incother,poverty,migrat5g,movedin,gq_HH_in_1970_definition_but_sampled_as_larger_unit,gq_Institution,gq_Other_group_quarters,gqtypeg_Institution_(1990),gqtypeg_NA_(household),gqtypeg_Non-institutional_GQ_(1940_1950_1990),farm_Farm,farm_Non-Farm,relateg_Child,relateg_Child-in-law,relateg_Grandchild,relateg_Head_Householder,relateg_Institutional_inmates,relateg_Other_non-relatives,relateg_Other_relatives,relateg_Parent,relateg_Parent-in-Law,relateg_Partner_friend_visitor,relateg_Sibling,relateg_Sibling-in-Law,relateg_Spouse,raceg_American_Indian,raceg_Black_Negro,raceg_Chinese,raceg_Japanese,raceg_Other_Asian_or_Pacific,raceg_Other_race_nec,raceg_White,marst_Divorced,marst_Married_spouse_absent,marst_Married_spouse_present,marst_Never_married_single,marst_Separated,marst_Widowed,binaryClass
99,0,999999.0,462.0,5880.0,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,27,0,0,6,0,18,44,0.0,0.0,0.0,0,0.0,0.0,0.0,71.0,1,0,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,1
99,0,999999.0,875.0,50100.0,1,2,1,1,2,0,1,1,0,1,0,0,13,0,0,1,99,99,3,18,0,0,2,0,22,18,8000.0,8000.0,0.0,0,0.0,0.0,0.0,184.0,1,0,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0
99,1,400000.0,0.0,80400.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,47,0,0,7,0,24,52,80400.0,80400.0,0.0,0,0.0,0.0,0.0,501.0,0,6,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,1
99,1,350000.0,0.0,83600.0,1,1,1,1,0,0,0,0,0,0,2,1,3,1,1,1,1,1,0,32,1,0,8,0,41,77,70600.0,70000.0,0.0,0,0.0,0.0,0.0,501.0,1,1,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1
99,1,112500.0,0.0,53000.0,1,1,1,1,0,0,0,0,0,0,2,1,3,1,0,1,25,25,0,51,1,0,7,0,41,68,48000.0,48000.0,0.0,0,0.0,0.0,0.0,501.0,0,7,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1
99,1,137500.0,0.0,61961.0,1,1,2,1,0,0,0,0,0,0,2,1,12,6,0,1,20,7,0,51,1,0,1,0,37,49,17729.0,17729.0,0.0,0,0.0,0.0,0.0,249.0,1,2,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,1
99,0,999999.0,625.0,35119.0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,18,18,0,45,0,0,8,0,22,60,34159.0,34076.0,0.0,0,0.0,0.0,0.0,423.0,1,1,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,0
99,1,225000.0,0.0,30000.0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,2,99,99,0,36,1,0,7,0,24,44,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,1,0,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
99,1,275000.0,0.0,94892.0,1,1,0,0,0,0,0,0,0,0,2,2,2,0,0,1,99,99,0,46,0,0,7,0,36,66,39000.0,39000.0,0.0,0,0.0,0.0,0.0,501.0,0,6,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1
99,1,52500.0,0.0,7761.0,1,1,1,1,2,0,1,1,1,1,0,0,7,0,0,1,99,99,4,31,0,0,7,0,21,45,0.0,0.0,0.0,0,0.0,0.0,0.0,39.0,0,0,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1
99,1,225000.0,0.0,24100.0,1,1,1,1,0,0,0,0,0,0,2,1,5,3,0,1,18,11,0,46,1,0,3,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,159.0,0,2,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1
99,0,999999.0,875.0,31000.0,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,2,1,0,7,0,0,0,0.0,999999.0,999999.0,999999,99999.0,99999.0,99999.0,247.0,1,0,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
99,0,999999.0,512.0,12508.0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,99,99,0,22,1,0,4,0,22,18,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0,0,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
99,1,225000.0,0.0,54635.0,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,59,0,0,6,0,22,51,4971.0,3215.0,0.0,0,0.0,0.0,0.0,501.0,0,0,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,1
99,0,999999.0,875.0,38900.0,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,3,0,0,0,0,0,0,0.0,999999.0,999999.0,999999,99999.0,99999.0,99999.0,263.0,1,0,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1
99,0,999999.0,725.0,69228.0,1,2,1,1,0,0,0,0,0,0,2,1,11,3,1,1,11,4,1,38,1,0,0,0,0,0,15189.0,0.0,0.0,0,0.0,15189.0,0.0,269.0,1,1,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1
99,0,999999.0,1000.0,12500.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,64,1,0,7,0,23,18,12500.0,12500.0,0.0,0,0.0,0.0,0.0,194.0,0,6,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,1
99,1,400000.0,0.0,33515.0,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,2,0,0,7,0,0,0,0.0,999999.0,999999.0,999999,99999.0,99999.0,99999.0,267.0,1,0,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
99,1,350000.0,0.0,106000.0,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,30,1,0,8,0,39,73,64000.0,60000.0,0.0,0,0.0,0.0,0.0,501.0,1,1,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1
99,0,999999.0,487.0,27900.0,1,1,1,1,0,0,0,0,0,0,0,0,5,0,0,1,99,99,0,19,1,0,6,0,23,18,1100.0,1100.0,0.0,0,0.0,0.0,0.0,178.0,1,0,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
99,1,400000.0,0.0,24837.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,80,0,0,7,0,0,0,24837.0,0.0,0.0,0,6780.0,0.0,0.0,418.0,0,8,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,1
99,0,999999.0,575.0,41077.0,1,0,3,0,2,7,5,0,0,0,0,0,10,0,0,1,99,99,3,7,1,1,1,1,0,0,0.0,999999.0,999999.0,999999,99999.0,99999.0,99999.0,164.0,1,0,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
99,0,999999.0,675.0,22047.0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,99,99,0,22,0,0,1,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,1,0,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
99,0,999999.0,362.0,9228.0,1,0,3,0,0,0,0,0,0,0,0,0,5,2,0,1,20,18,0,44,0,0,6,0,0,0,7728.0,0.0,0.0,0,4104.0,3624.0,0.0,61.0,0,5,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,1
99,1,225000.0,0.0,31800.0,2,1,1,1,2,0,1,1,0,1,0,0,7,0,0,1,99,99,3,15,1,1,4,1,0,0,1500.0,999999.0,999999.0,999999,0.0,1500.0,0.0,165.0,0,0,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
99,1,162500.0,0.0,68000.0,1,1,1,1,0,0,0,0,0,0,2,1,3,1,0,1,19,19,0,59,1,0,8,0,31,73,53000.0,53000.0,0.0,0,0.0,0.0,0.0,501.0,0,7,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1
99,1,400000.0,0.0,50261.0,1,1,1,1,0,0,0,0,0,0,2,1,4,2,0,1,18,15,0,50,1,0,8,0,48,87,48511.0,40029.0,463.0,0,0.0,0.0,0.0,387.0,0,5,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,1
99,0,999999.0,1000.0,10800.0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,99,99,0,20,1,0,2,0,18,8,5200.0,5200.0,0.0,0,0.0,0.0,0.0,81.0,0,0,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0
99,0,999999.0,575.0,29000.0,1,1,1,1,2,0,1,1,0,1,0,0,6,0,0,1,99,99,2,5,1,1,0,1,0,0,0.0,999999.0,999999.0,999999,99999.0,99999.0,99999.0,170.0,0,0,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
99,1,62500.0,0.0,0.0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,81,0,0,6,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,1,2,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,1
99,0,999999.0,437.0,22040.0,1,1,1,1,0,0,0,0,0,0,2,1,7,5,0,1,17,9,0,40,1,0,2,0,22,15,20000.0,20000.0,0.0,0,0.0,0.0,0.0,119.0,0,5,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1
99,0,999999.0,1.0,12000.0,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,3,2,2,0,40,0,0,6,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,1,0,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,1
99,0,999999.0,575.0,13325.0,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,41,1,0,6,0,24,19,13325.0,13325.0,0.0,0,0.0,0.0,0.0,160.0,1,1,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1
99,1,162500.0,0.0,22096.0,1,1,1,2,0,0,0,0,0,0,0,0,9,1,0,1,48,48,0,78,1,0,3,0,0,0,6696.0,0.0,0.0,0,0.0,6696.0,0.0,86.0,0,0,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,1
99,0,999999.0,575.0,34797.0,1,2,2,2,0,0,0,0,0,0,4,1,8,1,0,1,7,7,0,32,0,0,1,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,160.0,0,0,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1
99,1,225000.0,0.0,440.0,1,1,1,1,2,0,1,1,3,1,0,0,5,0,0,1,99,99,2,15,0,1,3,1,0,0,0.0,999999.0,999999.0,999999,0.0,0.0,0.0,3.0,1,0,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
99,1,187500.0,0.0,24761.0,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,68,1,0,6,0,0,0,20479.0,0.0,0.0,0,8362.0,0.0,0.0,330.0,0,7,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1
99,1,57500.0,0.0,66603.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,77,0,0,8,0,0,0,66603.0,0.0,0.0,0,8000.0,0.0,0.0,501.0,0,8,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,1
99,0,999999.0,1000.0,44400.0,1,0,1,0,0,0,0,0,0,0,0,0,3,2,0,1,20,16,0,50,0,0,5,0,42,86,39400.0,0.0,35800.0,0,0.0,0.0,3600.0,445.0,1,1,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1
99,0,999999.0,537.0,25000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,50,0,0,6,0,26,44,25000.0,25000.0,0.0,0,0.0,0.0,0.0,388.0,1,1,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,1
99,1,137500.0,0.0,28000.0,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,4,0,1,0,1,0,0,0.0,999999.0,999999.0,999999,99999.0,99999.0,99999.0,189.0,1,0,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
99,0,999999.0,0.0,999999.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,19,1,1,7,1,14,26,300.0,300.0,0.0,0,0.0,0.0,0.0,0.0,1,0,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0
99,0,999999.0,725.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,22,0,0,6,0,11,16,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,1,1,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
99,0,999999.0,412.0,1487.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,48,1,0,8,0,27,50,1487.0,1280.0,0.0,0,0.0,0.0,0.0,23.0,0,5,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0
99,1,162500.0,0.0,36650.0,1,1,1,1,0,0,0,0,0,0,1,1,4,2,0,1,8,8,0,34,0,1,7,1,20,9,650.0,0.0,650.0,0,0.0,0.0,0.0,291.0,0,0,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,1
99,1,72500.0,0.0,12600.0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,99,99,1,64,1,0,6,0,23,16,9300.0,0.0,0.0,0,7800.0,0.0,0.0,152.0,0,6,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,1
99,0,999999.0,437.0,21000.0,4,1,1,1,0,0,0,0,0,0,0,0,1,0,0,4,99,99,0,36,1,0,2,0,20,8,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0,0,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,1
99,1,400000.0,0.0,67955.0,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,19,1,1,7,1,20,8,8025.0,8000.0,0.0,0,0.0,0.0,0.0,501.0,0,0,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
99,0,999999.0,625.0,56940.0,7,4,3,4,0,0,0,18,0,3,0,0,2,0,0,2,99,99,0,19,1,0,2,0,23,18,10500.0,10500.0,0.0,0,0.0,0.0,0.0,331.0,1,0,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
99,1,187500.0,0.0,29761.0,1,0,0,1,0,0,0,0,0,0,0,0,2,1,0,1,30,30,0,59,1,0,7,0,41,68,761.0,711.0,50.0,0,0.0,0.0,0.0,358.0,0,7,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1
99,1,85000.0,0.0,118000.0,1,1,1,1,0,0,0,0,0,0,1,2,3,1,0,1,19,19,0,44,1,1,7,1,32,39,52000.0,52000.0,0.0,0,0.0,0.0,0.0,501.0,1,0,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,1
99,1,187500.0,0.0,104470.0,1,1,2,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,1,18,0,1,6,2,18,44,10243.0,10243.0,0.0,0,0.0,0.0,0.0,501.0,0,0,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1
99,1,187500.0,0.0,64900.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,60,1,0,6,0,23,18,64900.0,49000.0,0.0,0,0.0,0.0,0.0,501.0,0,8,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0
99,0,999999.0,575.0,74193.0,1,1,1,1,2,1,1,1,0,1,0,0,9,0,0,1,99,99,5,5,1,1,0,1,0,0,0.0,999999.0,999999.0,999999,99999.0,99999.0,99999.0,269.0,1,0,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
99,1,350000.0,0.0,33648.0,1,1,0,0,0,0,0,0,0,0,2,2,2,0,0,1,99,99,0,68,0,0,8,0,20,52,18884.0,117.0,0.0,0,4019.0,0.0,0.0,449.0,1,1,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1
99,0,999999.0,362.0,13000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,40,1,0,5,0,17,13,13000.0,13000.0,0.0,0,0.0,0.0,0.0,202.0,1,1,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,1
99,1,162500.0,0.0,50768.0,1,1,1,1,2,0,1,1,0,1,0,0,3,0,0,1,99,99,0,16,0,1,4,1,24,47,300.0,300.0,0.0,0,0.0,0.0,0.0,501.0,0,0,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0
99,0,999999.0,875.0,50720.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,69,0,0,8,0,22,61,50720.0,35000.0,0.0,0,0.0,0.0,720.0,501.0,0,6,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,1
99,1,350000.0,0.0,123000.0,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,32,0,0,7,0,41,68,63000.0,60000.0,0.0,0,0.0,0.0,0.0,501.0,1,0,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,1
99,0,999999.0,512.0,12000.0,2,1,1,1,2,0,1,1,0,1,0,0,7,0,0,1,99,99,4,10,1,1,2,1,0,0,0.0,999999.0,999999.0,999999,99999.0,99999.0,99999.0,65.0,1,0,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
99,0,999999.0,625.0,23000.0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,99,99,0,27,1,0,6,0,38,68,35000.0,35000.0,0.0,0,0.0,0.0,0.0,501.0,1,0,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0
99,0,999999.0,875.0,115000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,50,1,1,8,1,79,92,115000.0,115000.0,0.0,0,0.0,0.0,0.0,501.0,1,1,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1
99,1,137500.0,0.0,14600.0,1,1,1,1,0,0,0,0,0,0,2,1,4,2,0,1,9,8,0,33,1,0,7,0,24,19,14000.0,14000.0,0.0,0,0.0,0.0,0.0,116.0,1,1,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1
99,0,999999.0,625.0,0.0,1,0,1,0,1,0,1,0,0,0,0,0,4,0,0,1,99,99,2,0,0,0,7,0,0,0,0.0,999999.0,999999.0,999999,99999.0,99999.0,99999.0,1.0,1,0,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
99,0,999999.0,1000.0,70000.0,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,3,0,0,0,0,0,0,0.0,999999.0,999999.0,999999,99999.0,99999.0,99999.0,473.0,1,0,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
99,0,999999.0,1000.0,95800.0,1,0,1,0,1,0,1,0,0,0,0,0,4,0,0,1,99,99,2,31,0,0,8,0,35,62,800.0,800.0,0.0,0,0.0,0.0,0.0,501.0,0,0,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1
99,0,999999.0,312.0,13000.0,2,0,0,1,0,0,0,0,0,0,0,0,2,1,0,1,12,12,0,31,1,0,1,0,20,9,13000.0,13000.0,0.0,0,0.0,0.0,0.0,152.0,1,2,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0
99,0,999999.0,362.0,21000.0,1,0,1,0,1,0,1,0,0,0,0,0,2,0,0,1,99,99,0,12,0,1,2,1,0,0,0.0,999999.0,999999.0,999999,99999.0,99999.0,99999.0,246.0,0,0,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1
99,0,999999.0,575.0,9874.0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,99,99,0,32,0,1,5,1,17,5,8000.0,8000.0,0.0,0,0.0,0.0,0.0,124.0,1,0,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0
99,0,999999.0,337.0,50500.0,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,4,0,0,0,0,0,0,0.0,999999.0,999999.0,999999,99999.0,99999.0,99999.0,333.0,1,0,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
99,0,999999.0,512.0,20000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,25,1,0,8,0,23,16,20000.0,0.0,20000.0,0,0.0,0.0,0.0,310.0,1,1,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0
99,1,225000.0,0.0,229250.0,1,1,1,1,0,0,0,0,0,0,2,1,4,2,0,1,20,16,0,40,1,0,7,0,32,34,218415.0,94846.0,123515.0,0,0.0,0.0,0.0,501.0,0,6,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1
99,0,999999.0,875.0,78659.0,1,1,1,1,0,0,0,0,0,0,2,1,3,1,1,1,4,4,0,31,1,0,7,0,41,68,78659.0,78659.0,0.0,0,0.0,0.0,0.0,501.0,1,1,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1
99,1,400000.0,0.0,74300.0,1,1,2,1,1,0,1,2,0,1,0,0,5,1,1,1,1,1,1,23,0,0,6,0,30,44,6000.0,6000.0,0.0,0,0.0,0.0,0.0,475.0,0,0,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
99,1,400000.0,0.0,86377.0,1,1,2,1,0,0,0,0,0,0,0,0,6,1,0,1,67,67,0,90,0,0,5,0,0,0,6634.0,0.0,0.0,0,6540.0,0.0,60.0,487.0,0,0,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,1
99,0,999999.0,1000.0,25740.0,1,1,1,1,0,0,0,0,0,0,2,1,3,1,0,1,18,18,0,55,1,0,7,0,31,40,25000.0,0.0,25000.0,0,0.0,0.0,0.0,265.0,1,1,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0
