year,value,rent,ftotinc,nfams,ncouples,nmothers,nfathers,momloc,stepmom,momrule,poploc,steppop,poprule,sploc,sprule,famsize,nchild,nchlt5,famunit,eldch,yngch,nsibs,age,sex,occscore,sei,inctot,incwage,incbus,incfarm,incss,incwelfr,incother,poverty,movedin,gq_HH_in_1970_definition_but_sampled_as_larger_unit,gq_Institution,gq_Other_group_quarters,gqtypeg_College_dormitory,gqtypeg_Correctional_institutions,gqtypeg_Mental_institutions,gqtypeg_Military,gqtypeg_NA_(household),gqtypeg_Other_institutions,gqtypeg_Other_non-instit_GQ_and_unknown,gqtypeg_Rooming_house,farm_Farm,farm_Non-Farm,relateg_Child,relateg_Child-in-law,relateg_Grandchild,relateg_Head_Householder,relateg_Institutional_inmates,relateg_Other_non-relatives,relateg_Other_relatives,relateg_Parent,relateg_Parent-in-Law,relateg_Partner_friend_visitor,relateg_Sibling,relateg_Sibling-in-Law,relateg_Spouse,raceg_American_Indian,raceg_Black_Negro,raceg_Chinese,raceg_Japanese,raceg_Other_Asian_or_Pacific,raceg_Other_race_nec,raceg_White,marst_Divorced,marst_Married_spouse_absent,marst_Married_spouse_present,marst_Never_married_single,marst_Separated,marst_Widowed,school_No_not_in_school,school_Yes_in_school,binaryClass
98,999999.0,105.0,6005.0,2,2,2,2,0,0,0,0,0,0,1,1,8,5,0,1,17,9,0,38,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,1
98,999999.0,155.0,31010.0,1,1,1,1,0,0,0,0,0,0,2,1,3,1,0,1,17,17,0,44,1,23,18,31010.0,17005.0,0.0,0.0,0.0,0.0,0.0,501.0,2,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,1
98,77500.0,0.0,23005.0,1,1,1,1,0,0,0,0,0,0,2,1,3,1,1,1,2,2,0,42,1,32,37,23005.0,23005.0,0.0,0.0,0.0,0.0,0.0,392.0,2,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,0
98,999999.0,155.0,21615.0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,99,99,2,25,1,13,10,6005.0,6005.0,0.0,0.0,0.0,0.0,0.0,283.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,1
98,77500.0,0.0,8525.0,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,66,0,0,0,1065.0,0.0,0.0,0.0,1065.0,0.0,0.0,193.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,1
98,999999.0,325.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,52,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,1
98,999999.0,145.0,26880.0,1,0,0,1,0,0,0,1,0,1,0,0,2,0,0,1,99,99,0,50,1,34,53,23200.0,21295.0,0.0,0.0,0.0,0.0,0.0,501.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,1
98,112500.0,0.0,17155.0,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,63,0,17,26,2125.0,0.0,0.0,0.0,2125.0,0.0,0.0,351.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,1
98,999999.0,237.0,13005.0,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,27,1,24,44,13005.0,13005.0,0.0,0.0,0.0,0.0,0.0,266.0,2,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,1
98,77500.0,0.0,24010.0,1,1,1,1,2,0,1,1,0,1,0,0,6,0,0,1,99,99,3,4,0,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,246.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,1
98,999999.0,450.0,15005.0,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,2,1,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,172.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,1
98,200000.0,0.0,10010.0,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,48,1,24,47,5005.0,0.0,5005.0,0.0,0.0,0.0,0.0,205.0,5,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,1
98,85000.0,0.0,30755.0,1,1,1,1,2,0,1,1,0,1,0,0,6,0,0,1,99,99,3,15,1,0,0,0.0,999999.0,999999.0,999999.0,0.0,0.0,0.0,294.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,1
98,85000.0,0.0,54955.0,1,1,1,1,0,0,0,0,0,0,2,1,3,1,0,1,20,20,0,50,1,25,48,44410.0,34405.0,0.0,0.0,0.0,0.0,0.0,501.0,6,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,1
98,175000.0,0.0,37515.0,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,15,1,0,0,505.0,999999.0,999999.0,999999.0,0.0,0.0,505.0,501.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,1
98,175000.0,0.0,20175.0,1,1,1,1,0,0,0,0,0,0,2,1,5,3,0,1,26,13,0,59,1,23,18,10670.0,10505.0,0.0,0.0,0.0,0.0,0.0,219.0,6,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,0
98,200000.0,0.0,57215.0,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,61,0,0,0,4005.0,0.0,0.0,0.0,0.0,0.0,0.0,501.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,1
98,175000.0,0.0,2805.0,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,3,0,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,38.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,1
98,999999.0,135.0,16010.0,1,1,1,1,2,0,1,1,0,1,0,0,6,0,0,1,99,99,2,0,0,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,159.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,1
98,999999.0,450.0,32060.0,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,57,1,31,33,16325.0,16325.0,0.0,0.0,0.0,0.0,0.0,501.0,2,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,1
98,999999.0,237.0,2005.0,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,2,0,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,27.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,1
98,200000.0,0.0,60010.0,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,8,1,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,501.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,1
98,67500.0,0.0,17215.0,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,16,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,1
98,999999.0,0.0,11085.0,1,1,2,1,0,0,0,0,0,0,1,1,5,2,0,1,26,22,0,48,0,11,11,2305.0,2305.0,0.0,0.0,0.0,0.0,0.0,120.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0
98,77500.0,0.0,60190.0,1,1,1,1,2,0,1,1,0,1,0,0,11,0,0,1,99,99,8,19,0,13,44,2115.0,2115.0,0.0,0.0,0.0,0.0,0.0,387.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,0
98,999999.0,0.0,9740.0,1,1,1,1,0,0,0,0,0,0,1,1,8,6,0,1,16,5,0,34,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,1
98,999999.0,325.0,15655.0,1,1,1,1,0,0,0,0,0,0,1,1,9,7,2,1,14,0,0,35,0,22,18,10005.0,10005.0,0.0,0.0,0.0,0.0,0.0,107.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,1
98,999999.0,237.0,20010.0,1,1,1,1,0,0,0,0,0,0,1,1,4,2,0,1,9,7,0,31,0,17,8,1005.0,1005.0,0.0,0.0,0.0,0.0,0.0,271.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,1
98,42499.0,0.0,7615.0,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,69,1,0,0,6410.0,0.0,0.0,0.0,3605.0,0.0,2805.0,173.0,8,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,1
98,112500.0,0.0,31720.0,1,1,1,1,2,0,1,1,0,1,0,0,6,0,0,1,99,99,3,14,1,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,303.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,1
98,42499.0,0.0,33110.0,1,1,1,1,2,0,1,1,0,1,0,0,7,0,0,1,99,99,4,14,1,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,303.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,1
98,999999.0,212.0,17005.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,23,1,25,15,17005.0,17005.0,0.0,0.0,0.0,0.0,0.0,448.0,2,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,1
98,77500.0,0.0,18865.0,1,1,1,1,0,0,0,0,0,0,2,1,4,2,0,1,20,16,0,53,1,22,18,16475.0,16475.0,0.0,0.0,0.0,0.0,0.0,247.0,1,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,0
98,62500.0,0.0,10615.0,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,71,1,38,68,8960.0,0.0,4005.0,0.0,4955.0,0.0,0.0,241.0,6,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,1
98,999999.0,325.0,17005.0,1,1,1,1,2,0,1,1,0,1,0,0,3,0,0,1,99,99,0,19,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,1
98,999999.0,287.0,27510.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,28,1,45,82,27510.0,27005.0,0.0,0.0,0.0,0.0,0.0,501.0,1,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,0
98,32500.0,0.0,115.0,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,75,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,1
98,67500.0,0.0,1405.0,1,1,1,1,0,0,0,0,0,0,2,1,4,2,1,1,9,2,0,44,1,20,8,1405.0,1405.0,0.0,0.0,0.0,0.0,0.0,19.0,2,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,1
98,95000.0,0.0,32845.0,1,1,1,1,0,0,0,0,0,0,2,1,5,3,0,1,17,10,0,40,1,39,82,30670.0,26725.0,0.0,0.0,0.0,0.0,0.0,377.0,6,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,0
98,137500.0,0.0,22475.0,1,1,1,1,0,0,0,0,0,0,1,1,4,2,0,1,10,9,0,55,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,1
98,999999.0,85.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,90,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,1
98,999999.0,375.0,8825.0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,99,99,0,21,0,14,26,3460.0,3325.0,0.0,0.0,0.0,0.0,0.0,91.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,1
98,57500.0,0.0,16785.0,1,1,1,1,2,0,1,1,0,1,0,0,13,0,0,1,99,99,8,10,1,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,119.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,1
98,112500.0,0.0,46840.0,1,1,1,1,2,0,1,1,0,1,0,0,7,0,0,1,99,99,4,17,1,20,9,2665.0,2665.0,0.0,0.0,0.0,0.0,0.0,396.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,1
98,77500.0,0.0,32975.0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,99,99,1,20,0,26,44,12665.0,12665.0,0.0,0.0,0.0,0.0,0.0,501.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,1
98,52500.0,0.0,11265.0,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,90,1,0,0,7960.0,0.0,0.0,0.0,2955.0,0.0,0.0,256.0,8,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,1
98,999999.0,375.0,690.0,1,0,1,0,1,0,1,0,0,0,0,0,6,0,0,1,99,99,4,19,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,1
98,999999.0,125.0,14630.0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,21,21,0,52,0,16,38,10625.0,10625.0,0.0,0.0,0.0,0.0,0.0,300.0,6,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0
98,999999.0,287.0,5910.0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,99,99,1,26,1,30,24,905.0,905.0,0.0,0.0,0.0,0.0,0.0,121.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,0
98,999999.0,287.0,5430.0,1,1,1,1,0,0,0,0,0,0,1,1,4,2,0,1,22,20,0,60,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,1
98,200000.0,0.0,75000.0,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,5,0,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,501.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,1
98,999999.0,325.0,9060.0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,99,99,0,57,1,41,68,5610.0,0.0,0.0,0.0,5005.0,0.0,605.0,185.0,1,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,1
98,175000.0,0.0,44290.0,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,1,0,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,501.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,1
98,999999.0,0.0,21135.0,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,15,1,0,0,1445.0,999999.0,999999.0,999999.0,0.0,1445.0,0.0,237.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,1
98,999999.0,0.0,40015.0,1,1,1,1,2,0,1,1,0,1,0,0,3,0,0,1,99,99,0,3,1,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,501.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,1
98,137500.0,0.0,35010.0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,99,99,0,42,0,29,72,30005.0,30005.0,0.0,0.0,0.0,0.0,0.0,501.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,1
98,999999.0,115.0,10840.0,1,1,1,1,2,7,1,1,0,1,0,0,4,0,0,1,99,99,1,21,1,0,0,1555.0,0.0,0.0,0.0,1555.0,0.0,0.0,144.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,1
98,26250.0,0.0,17360.0,1,1,1,1,2,0,1,1,0,1,0,0,6,0,0,1,99,99,3,16,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,1
98,95000.0,0.0,17610.0,1,1,1,1,1,0,1,2,0,1,0,0,3,0,0,1,99,99,0,15,0,0,0,0.0,999999.0,999999.0,999999.0,0.0,0.0,0.0,300.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,1
98,999999.0,125.0,3445.0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,2,2,0,25,0,22,18,3445.0,0.0,0.0,0.0,0.0,3445.0,0.0,69.0,2,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,1
98,200000.0,0.0,53615.0,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,59,0,22,61,15605.0,15605.0,0.0,0.0,0.0,0.0,0.0,501.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,1
98,999999.0,375.0,0.0,1,1,1,1,2,0,1,1,0,1,0,0,8,0,0,1,99,99,5,15,1,0,0,0.0,999999.0,999999.0,999999.0,0.0,0.0,0.0,1.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,1
98,999999.0,195.0,18005.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,53,1,23,18,18005.0,18005.0,0.0,0.0,0.0,0.0,0.0,474.0,2,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,1
98,32500.0,0.0,24010.0,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,11,1,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,325.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,1
98,42499.0,0.0,7220.0,1,1,1,0,0,0,0,0,0,0,1,1,3,0,0,1,99,99,0,62,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,1
98,999999.0,325.0,455.0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,21,0,11,16,455.0,455.0,0.0,0.0,0.0,0.0,0.0,12.0,1,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,1
98,52500.0,0.0,23100.0,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,14,0,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,312.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,1
98,999999.0,0.0,42005.0,1,1,1,1,0,0,0,0,0,0,1,1,4,2,1,1,8,4,0,31,0,24,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,1
98,67500.0,0.0,29005.0,1,1,1,1,0,0,0,0,0,0,2,1,6,4,2,1,11,1,0,32,1,41,68,29005.0,29005.0,0.0,0.0,0.0,0.0,0.0,298.0,1,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,1
98,72500.0,0.0,19785.0,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,69,0,35,62,2925.0,2925.0,0.0,0.0,0.0,0.0,0.0,449.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,1
98,95000.0,0.0,46535.0,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,16,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,1
98,200000.0,0.0,35265.0,1,1,1,1,2,0,1,1,0,1,0,0,3,0,0,1,99,99,0,12,1,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,501.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,1
98,175000.0,0.0,22565.0,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,52,1,39,59,9205.0,9205.0,0.0,0.0,0.0,0.0,0.0,462.0,6,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,1
